countyfp,sex,year,Emp,Name,Dem_RUCA,Dem_Desc,edr,planning.region,mif
001,1,2010,1643,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2011,1654,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2012,1605,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2013,1640,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2014,1648,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2015,1670,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2016,1761,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2017,1852,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2018,1869,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2019,1903,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2020,1853,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,1,2021,1844,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2010,2178,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2011,2095,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2012,2035,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2013,2065,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2014,2128,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2015,2112,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2016,2109,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2017,2154,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2018,2238,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2019,2326,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2020,2191,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
001,2,2021,2163,Aitkin,A,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
003,1,2010,55900,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2011,58517,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2012,60917,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2013,61440,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2014,63014,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2015,64318,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2016,64946,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2017,66296,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2018,69620,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2019,71144,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2020,67259,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,1,2021,65920,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2010,53049,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2011,54037,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2012,55033,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2013,55155,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2014,56621,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2015,57029,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2016,58149,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2017,58590,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2018,62464,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2019,63413,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2020,59996,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
003,2,2021,59578,Anoka,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
005,1,2010,5786,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2011,6157,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2012,6596,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2013,6420,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2014,6408,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2015,6714,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2016,6508,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2017,6568,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2018,6892,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2019,6783,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2020,6525,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,1,2021,6106,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2010,7011,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2011,6640,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2012,7768,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2013,7620,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2014,7586,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2015,7783,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2016,7739,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2017,7986,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2018,8155,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2019,8064,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2020,7421,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
005,2,2021,6872,Becker,C,Urban/town/rural mix,EDR 4 - West Central,Northwest,WC
007,1,2010,7846,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2011,7837,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2012,8068,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2013,8303,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2014,8539,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2015,8630,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2016,8864,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2017,9028,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2018,8978,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2019,9222,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2020,9256,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,1,2021,8882,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2010,9549,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2011,9448,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2012,9948,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2013,10104,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2014,10412,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2015,10533,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2016,10630,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2017,10312,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2018,9112,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2019,10528,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2020,10809,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,2,2021,10270,Beltrami,B,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
009,1,2010,8910,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2011,8889,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2012,9296,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2013,9432,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2014,9764,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2015,9920,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2016,9938,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2017,9852,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2018,10030,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2019,10592,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2020,10373,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,1,2021,9898,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2010,7831,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2011,7940,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2012,8412,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2013,8547,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2014,7849,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2015,8070,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2016,8019,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2017,7912,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2018,7812,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2019,8065,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2020,7826,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,2,2021,7696,Benton,C,Urban/town/rural mix,EDR 7W- Central,Central,EC
011,1,2010,723,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2011,696,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2012,702,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2013,672,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2014,705,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2015,813,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2016,782,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2017,742,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2018,726,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2019,708,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2020,702,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,1,2021,688,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2010,1204,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2011,1183,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2012,1125,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2013,1035,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2014,1051,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2015,1047,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2016,1074,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2017,1054,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2018,1012,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2019,1008,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2020,984,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,2,2021,1026,Big Stone,A,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
013,1,2010,16334,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2011,16951,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2012,17261,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2013,17468,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2014,17808,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2015,17850,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2016,18088,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2017,18189,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2018,18082,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2019,18186,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2020,17556,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,1,2021,17420,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2010,17521,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2011,18098,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2012,18458,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2013,18696,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2014,18696,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2015,18555,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2016,19115,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2017,19383,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2018,19519,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2019,19433,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2020,18349,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
013,2,2021,18024,Blue Earth,D,Entirely urban,EDR 9 - South Central,Southwest,SE
015,1,2010,6730,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2011,6736,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2012,6794,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2013,6694,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2014,6616,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2015,6886,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2016,6982,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2017,6954,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2018,7046,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2019,7064,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2020,6566,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,1,2021,6393,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2010,7252,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2011,7215,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2012,7246,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2013,7115,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2014,7015,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2015,7095,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2016,7029,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2017,6837,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2018,6871,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2019,6797,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2020,6396,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,2,2021,6283,Brown,B,Town/rural mix,EDR 9 - South Central,Southwest,SE
017,1,2010,5817,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2011,5936,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2012,6099,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2013,6330,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2014,6652,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2015,6551,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2016,6568,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2017,6666,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2018,6474,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2019,6371,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2020,6064,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,1,2021,5730,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2010,6718,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2011,6746,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2012,6856,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2013,6858,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2014,6936,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2015,7020,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2016,7059,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2017,7141,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2018,7094,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2019,7040,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2020,6632,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,2,2021,6282,Carlton,C,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
019,1,2010,16128,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2011,16890,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2012,17433,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2013,18143,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2014,19596,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2015,19999,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2016,20159,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2017,20109,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2018,20051,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2019,20882,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2020,20070,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,1,2021,18870,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2010,15978,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2011,16262,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2012,16297,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2013,16805,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2014,18036,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2015,18318,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2016,18750,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2017,19326,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2018,18108,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2019,18660,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2020,17835,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,2,2021,17382,Carver,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
021,1,2010,4089,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2011,4347,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2012,4266,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2013,4374,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2014,4525,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2015,4612,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2016,4799,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2017,4875,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2018,4969,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2019,5018,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2020,4545,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,1,2021,5965,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2010,4781,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2011,5318,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2012,5306,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2013,5397,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2014,5503,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2015,5426,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2016,5584,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2017,5610,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2018,5657,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2019,5717,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2020,4926,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,2,2021,5082,Cass,B,Town/rural mix,EDR 5 - North Central,Northwest,EC
023,1,2010,2848,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2011,2900,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2012,2898,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2013,2808,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2014,2899,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2015,2903,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2016,2805,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2017,2756,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2018,2745,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2019,2785,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2020,2587,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,1,2021,2364,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,2,2010,3021,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,2,2011,3057,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,2,2012,3098,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,2,2013,2984,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,2,2014,3005,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,2,2015,2964,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,2,2016,2968,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,2,2017,2986,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,2,2018,3036,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,2,2019,3022,Chippewa,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
